2.66	0.218338	-0.0984986	0.29931	0.01
2.67	0.218603	-0.098026	0.299214	0.01
2.68	0.218867	-0.0975529	0.299119	0.01
2.69	0.21913	-0.0970795	0.299024	0.01
2.7	0.219392	-0.0966056	0.29893	0.01
2.71	0.219652	-0.0961314	0.298836	0.01
2.72	0.21991	-0.0956567	0.298742	0.01
2.73	0.220167	-0.0951817	0.29865	0.01
2.74	0.220423	-0.0947063	0.298557	0.01
2.75	0.220678	-0.0942304	0.298465	0.01
2.76	0.220931	-0.0937542	0.298374	0.01
2.77	0.221183	-0.0932776	0.298283	0.01
2.78	0.221433	-0.0928006	0.298192	0.01
2.79	0.221682	-0.0923233	0.298102	0.01
2.8	0.22193	-0.0918455	0.298013	0.01
2.81	0.222176	-0.0913674	0.297924	0.01
2.82	0.222421	-0.0908889	0.297836	0.01
2.83	0.222664	-0.09041	0.297748	0.01
2.84	0.222907	-0.0899308	0.29766	0.01
2.85	0.223147	-0.0894512	0.297573	0.01
2.86	0.223387	-0.0889712	0.297487	0.01
2.87	0.223625	-0.0884909	0.297401	0.01
2.88	0.223861	-0.0880102	0.297315	0.01
2.89	0.224096	-0.0875292	0.29723	0.01
2.9	0.22433	-0.0870478	0.297146	0.01
2.91	0.224563	-0.086566	0.297062	0.01
2.92	0.224794	-0.0860839	0.296979	0.01
2.93	0.225024	-0.0856014	0.296896	0.01
2.94	0.225252	-0.0851186	0.296814	0.01
2.95	0.225479	-0.0846355	0.296732	0.01
2.96	0.225705	-0.084152	0.296651	0.01
2.97	0.225929	-0.0836682	0.29657	0.01
2.98	0.226152	-0.083184	0.29649	0.01
2.99	0.226373	-0.0826995	0.29641	0.01
3	0.226593	-0.0822147	0.296331	0.01
3.01	0.226812	-0.0817295	0.296253	0.01
3.02	0.227029	-0.081244	0.296175	0.01
3.03	0.227245	-0.0807582	0.296097	0.01
3.04	0.22746	-0.080272	0.29602	0.01
3.05	0.227673	-0.0797856	0.295944	0.01
3.06	0.227885	-0.0792988	0.295868	0.01
3.07	0.228096	-0.0788117	0.295793	0.01
3.08	0.228305	-0.0783243	0.295719	0.01
3.09	0.228513	-0.0778366	0.295644	0.01
3.1	0.228719	-0.0773485	0.295571	0.01
3.11	0.228924	-0.0768602	0.295498	0.01
3.12	0.229128	-0.0763715	0.295426	0.01
3.13	0.22933	-0.0758826	0.295354	0.01
3.14	0.229531	-0.0753933	0.295283	0.01
3.15	0.22973	-0.0749037	0.295212	0.01
3.16	0.229929	-0.0744139	0.295142	0.01
3.17	0.230125	-0.0739237	0.295073	0.01
3.18	0.230321	-0.0734333	0.295004	0.01
3.19	0.230515	-0.0729425	0.294935	0.01
3.2	0.230708	-0.0724515	0.294868	0.01
3.21	0.230899	-0.0719602	0.294801	0.01
3.22	0.231089	-0.0714686	0.294734	0.01
3.23	0.231277	-0.0709767	0.294668	0.01
3.24	0.231465	-0.0704845	0.294603	0.01
3.25	0.231651	-0.0699921	0.294538	0.01
3.26	0.231835	-0.0694994	0.294474	0.01
3.27	0.232018	-0.0690064	0.294411	0.01
3.28	0.2322	-0.0685131	0.294348	0.01
3.29	0.23238	-0.0680195	0.294285	0.01
3.3	0.232559	-0.0675257	0.294224	0.01
3.31	0.232737	-0.0670316	0.294163	0.01
3.32	0.232913	-0.0665373	0.294102	0.01
3.33	0.233088	-0.0660427	0.294042	0.01
3.34	0.233262	-0.0655478	0.293983	0.01
3.35	0.233434	-0.0650527	0.293924	0.01
3.36	0.233605	-0.0645573	0.293866	0.01
3.37	0.233774	-0.0640616	0.293809	0.01
3.38	0.233942	-0.0635657	0.293752	0.01
3.39	0.234109	-0.0630696	0.293696	0.01
3.4	0.234274	-0.0625732	0.293641	0.01
3.41	0.234438	-0.0620765	0.293586	0.01
3.42	0.234601	-0.0615796	0.293532	0.01
3.43	0.234762	-0.0610825	0.293478	0.01
3.44	0.234922	-0.0605851	0.293425	0.01
3.45	0.235081	-0.0600875	0.293373	0.01
3.46	0.235238	-0.0595896	0.293321	0.01
3.47	0.235394	-0.0590915	0.29327	0.01
3.48	0.235548	-0.0585932	0.29322	0.01
3.49	0.235701	-0.0580946	0.29317	0.01
3.5	0.235853	-0.0575958	0.293121	0.01
